fid,per_dutch,per_west,per_nonwes,avg_woz,Dis_Bicy_1,Dis_Bowlin,Dis_Bowl_1,Dis_Cine_1,Dis_City_1,Dis_Doct_1,Dis_IceC_1,Dis_Libr_1,Dis_Mark_1,Dis_Metr_1,Dis_Park_1,Dis_Play_1,Dis_Scho_1,Dis_Supe_1,Dis_Swim_1,Dis_Tram_1,INDEX_WALK,num_inh_2,Foot_Criti,FMC_INDEX_FOOT_SLOW_Dis_Metro_pc,FMC_INDEX_FOOT_SLOW_Dis_Tram_pc,FMC_INDEX_FOOT_SLOW_DisBicycleShop_All.geojson_footslow — DisBicycleShop_All_pc,FMC_INDEX_FOOT_SLOW_DisBowling_All.geojson_footslow — DisBowling_All_pc,FMC_INDEX_FOOT_SLOW_DisCinema_All.geojson_footslow — DisCinema_All_pc,FMC_INDEX_FOOT_SLOW_DisCityOffice_All.geojson_footslow — DisCityOffice_All_pc,FMC_INDEX_FOOT_SLOW_DisDoctors_House_All.geojson_footslow — DisDoctors_House_All_pc,FMC_INDEX_FOOT_SLOW_DisIce_Cream_All.geojson_footslow — DisIce_Cream_All_pc,FMC_INDEX_FOOT_SLOW_DisLibraries_All.geojson_footslow — DisLibraries_All_pc,FMC_INDEX_FOOT_SLOW_DisMarkets_All.geojson_footslow — DisMarkets_All_pc,FMC_INDEX_FOOT_SLOW_DisPark_City_All.geojson_footslow — DisPark_City_All_pc,FMC_INDEX_FOOT_SLOW_DisPlaygrounds_All.geojson_footslow — DisPlaygrounds_All_pc,FMC_INDEX_FOOT_SLOW_DisSchools_Montesori_All.geojson_footslow — DisSchools_Montesori_All_pc,FMC_INDEX_FOOT_SLOW_DisSupermarket_All.geojson_footslow — DisSupermarket_All_pc,FMC_INDEX_FOOT_SLOW_DisSwimmingpool_Indoor_All.geojson_footslow — DisSwimmingpool_Indoor_All_pc,FMC_INDEX_FOOT_SLOW_IND_FOOTSLOW,FMC_INDEX_CYCLE_SLOW_Dis_BicycleShop_All.geojson_bikeslow — Dis_BicycleShop_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_Bowling_All.geojson_bikeslow — Dis_Bowling_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_Cinema_All.geojson_bikeslow — Dis_Cinema_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_CityOffice_All.geojson_bikeslow — Dis_CityOffice_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_Doctors_House_All.geojson_bikeslow — Dis_Doctors_House_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_Ice_Cream_All.geojson_bikeslow — Dis_Ice_Cream_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_Libraries_All.geojson_bikeslow — Dis_Libraries_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_Markets_All.geojson_bikeslow — Dis_Markets_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_MetroStops_All.geojson_bikeslow — Dis_MetroStops_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_Park_City_All.geojson_bikeslow — Dis_Park_City_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_Playgrounds_All.geojson_bikeslow — Dis_Playgrounds_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_Schools_Montesori_All.geojson_bikeslow — Dis_Schools_Montesori_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_Supermarket_All.geojson_bikeslow — Dis_Supermarket_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_Swimmingpool_Indoor_All.geojson_bikeslow — Dis_Swimmingpool_Indoor_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_TramStops_All.geojson_bikeslow — Dis_TramStops_All_pc,FMC_INDEX_CYCLE_SLOW_INDEX_CY_SL,FMC_INDEX_CYCLE_DIS_BicycleShop_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_Bowling_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_Cinema_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_CityOffice_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_Doctors_House_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_Ice_Cream_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_Libraries_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_Markets_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_MetroStops_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_Park_City_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_Playgrounds_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_Schools_Montesori_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_Supermarket_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_Swimmingpool_Indoor_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_TramStops_All.geojson_bike_pc,FMC_INDEX_CYCLE_FMC_IND_CYCLE,Zone-Grid2_ZONE
"100547","80","10","10","436",65.9451938922608,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.31,"95",0.333,0,0,0,0,0,0,0,0,100,0,0,100,100,100,0,0.266666666666667,100,0,0,0,100,0,100,0,0,0,100,100,100,0,0,0.4,100,100,0,0,100,0,100,0,0,0,100,100,100,0,0,0.466666666666667,Middle
"100548","70","-99997","-99997","606",28.6547708080148,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.29,"10",0.333,0,0,0,0,0,0,0,0,100,0,0,100,100,100,0,0.266666666666667,100,0,0,0,100,0,100,0,0,0,100,100,100,0,0,0.4,100,100,0,0,100,0,100,0,0,0,100,100,100,0,0,0.466666666666667,Middle
"100549","70","10","20","332",0.000792551173072,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.27,"120",0.333,0,0,0,0,0,0,0,0,97.9567981751467,0,0,100,100,100,0,0.265304532116764,100,13.6530140367847,0,0,100,0,100,0,0,0,100,100,100,0,0,0.409102009357856,100,100,0,0,100,0,100,0,9.53078665154966,0,100,100,100,0,0,0.473020524434366,Middle
"100550","60","10","30","305",0,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.27,"125",0.333,0,0,0,0,0,0,0,0,32.5559246952847,0,0,100,100,100,0,0.221703949796856,100,90.9316637500843,0,0,100,0,100,0,0,0,100,100,100,0,0,0.460621109166723,100,100,0,0,100,0,100,0,91.6495710106152,0,100,100,100,28.1608500714488,0,0.546540280721376,Middle
"100551","50","10","40","339",0,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.27,"125",0.333,0,0,0,0,0,0,0,0,0,0,0,100,37.8055471877567,100,0,0.158537031458504,100,100,0,0,100,0,100,0,0,0,100,100,100,0,0,0.466666666666667,100,100,0,0,100,0,100,0,100,0,100,100,100,92.7120853449146,0,0.595141390229943,Middle
"100552","70","10","30","358",0,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.27,"80",0.333,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0.133333333333333,100,100,0,0,100,0,100,0,0,0,100,100,100,0,0,0.466666666666667,100,100,0,0,100,0,100,0,100,0,100,100,100,100,0,0.6,Middle
"100553","-99997","-99997","-99997","-99997",0,0,0,0,0,0,0,100,0,0,0,100,98.5740709098575,100,0,0,0.27,"5",0.333,0,0,0,0,0,0,0,0,0,0,0,100,0,40.6131169897938,0,0.0937420779931958,100,100,0,0,100,0,100,0,0,0,100,100,100,0,0,0.466666666666667,100,100,0,0,100,0,100,0,100,2.87766406522479,100,100,100,100,0,0.60191844271015,Middle
"100554","80","-99997","-99997","532",0,0,0,0,0,0,0,100,0,0,0,100,0,100,0,0,0.2,"30",0.333,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0.0666666666666667,100,100,0,0,100,0,100,0,0,0,100,100,100,0,0,0.466666666666667,100,100,0,0,100,0,100,0,100,100,100,100,100,100,0,0.666666666666667,Middle
"100627","-99997","-99997","-99997","-99997",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,45.0400772288822,100,68.9253282233485,0,0,0.209310270301487,Middle
"100628","-99997","80","-99997","-99997",0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.07,"10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.333333333333333,100,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.333333333333333,Middle
"100629","60","20","20","241",100,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.33,"35",0.333,0,0,0,0,0,0,0,0,15.2333393253491,0,0,100,100,72.3513344854331,0,0.191723115873855,100,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.333333333333333,100,0,0,0,100,0,100,0,0,0,100,100,100,0,0,0.4,Middle
"100630","70","-99997","-99997","-99997",100,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.33,"15",0.333,0,0,0,0,0,0,0,0,95.891326633553,0,0,100,100,100,0,0.263927551089035,100,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.333333333333333,100,0,0,0,100,0,100,0,0,0,100,100,100,0,0,0.4,Middle
"100631","-99997","20","80","254",100,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.33,"35",0.333,0,0,0,0,0,0,0,0,100,0,0,100,100,100,0,0.266666666666667,100,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.333333333333333,100,1.00385591635317,0,0,100,0,100,0,0,0,100,100,100,0,0,0.400669237277569,Middle
"100632","20","10","70","257",100,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.33,"180",0.333,0,0,0,0,0,0,0,0,100,0,0,100,100,100,0,0.266666666666667,100,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.333333333333333,100,36.123413848683,0,0,100,0,100,0,0,0,100,100,100,0,0,0.424082275899122,Middle
"100633","30","10","60","257",100,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.33,"360",0.333,0,0,0,0,0,0,0,0,100,0,0,100,100,100,0,0.266666666666667,100,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.333333333333333,100,86.1058855311753,0,0,100,0,100,0,0,0,100,100,100,0,0,0.45740392368745,Middle
"100634","50","-99997","50","261",100,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.33,"55",0.333,0,0,0,0,0,0,0,0,100,0,0,100,100,100,0,0.266666666666667,100,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.333333333333333,100,100,0,0,100,0,100,0,0,0,100,100,100,0,0,0.466666666666667,Middle
"100635","-99997","-99997","-99997","-99997",100,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.33,"5",0.333,0,0,0,0,0,0,0,0,100,0,0,100,100,100,0,0.266666666666667,100,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.333333333333333,100,100,0,0,100,0,100,0,0,0,100,100,100,0,0,0.466666666666667,Middle
"100636","60","30","10","575",100,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.33,"45",0.333,0,0,0,0,0,0,0,0,100,0,0,100,100,100,0,0.266666666666667,100,0,0,0,6.04730700596072,0,100,0,0,0,100,100,100,0,0,0.337364871337307,100,100,0,0,100,0,100,0,0,0,100,100,100,0,0,0.466666666666667,Middle
"100637","90","-99997","-99997","382",100,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.33,"55",0.333,0,0,0,0,0,0,0,0,100,0,0,100,100,100,0,0.266666666666667,100,0,0,0,84.2022150025371,0,100,0,0,0,100,100,100,0,0,0.389468143335025,100,100,0,0,100,0,100,0,0,0,100,100,100,0,0,0.466666666666667,Middle
"100638","70","10","20","462",100,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.33,"120",0.333,0,0,0,0,0,0,0,0,100,0,0,100,100,100,0,0.266666666666667,100,0,0,0,100,0,100,0,0,0,100,100,100,0,0,0.4,100,100,0,0,100,0,100,0,0,0,100,100,100,0,0,0.466666666666667,Middle
"100639","70","10","20","450",100,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.33,"90",0.333,0,0,0,0,0,0,0,0,100,0,0,100,100,100,0,0.266666666666667,100,0,0,0,100,0,100,0,0,0,100,100,100,0,0,0.4,100,100,0,0,100,0,100,0,0,0,100,100,100,0,0,0.466666666666667,Middle
"100640","70","-99997","-99997","328",100,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.33,"25",0.333,0,0,0,0,0,0,0,0,100,0,0,100,100,100,0,0.266666666666667,100,0,0,0,100,0,100,0,0,0,100,100,100,0,0,0.4,100,100,0,0,100,0,100,0,0,0,100,100,100,0,0,0.466666666666667,Middle
"100641","80","20","-99997","352",70.599233699452,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.31,"40",0.333,0,0,0,0,0,0,0,0,100,0,0,100,100,100,0,0.266666666666667,100,56.2945584041129,0,0,100,0,100,0,0,0,100,100,100,0,0,0.437529705602742,100,100,0,0,100,0,100,0,33.5286249667476,0,100,100,100,10.0752655378733,0,0.495735927003081,Middle
"100642","60","10","30","407",14.0729435980366,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.28,"110",0.333,0,0,0,0,0,0,0,0,96.9245655339606,0,0,100,100,100,0,0.26461637702264,100,100,0,0,100,0,100,0,0,0,100,100,100,0,0,0.466666666666667,100,100,0,0,100,0,100,0,100,0,100,100,100,93.319129144159,0,0.595546086096106,Middle
"100643","70","-99997","20","411",0,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.27,"75",0.333,0,0,0,0,0,0,0,0,21.4346763543761,0,0,100,44.3401300258116,100,0,0.177183204253458,100,100,0,0,100,0,100,0,0,0,100,100,100,0,0,0.466666666666667,100,100,0,0,100,0,100,0,100,0,100,100,100,100,0,0.6,Middle
"100644","30","20","50","434",0,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.27,"125",0.333,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0.133333333333333,100,100,0,0,100,0,100,0,0,0,100,100,100,0,0,0.466666666666667,100,100,0,0,100,0,100,0,100,22.8799493005725,100,100,100,100,0,0.615253299533715,Middle
"100645","70","10","20","492",0,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.27,"65",0.333,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0.133333333333333,100,100,0,0,100,0,100,0,0,0,100,100,100,0,0,0.466666666666667,100,100,0,0,100,0,100,0,100,59.8481489197127,100,100,100,100,0,0.639898765946475,Middle
"100646","-99997","-99997","-99997","389",0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0.13,"5",0.333,0,0,0,0,0,0,0,0,0,0,0,56.5307166172916,0,0,0,0.0376871444115277,100,100,0,0,100,0,100,0,0,0,100,100,100,0,0,0.466666666666667,100,100,0,0,100,0,100,0,100,100,100,100,100,100,0,0.666666666666667,Middle
"100740","80","-99997","-99997","-99997",35.141769018639,0,0,0,0,0,0,5.24426472030344,0,0,0,100,100,7.22076398912262,0,0,0.17,"20",0.024,0,0,0,0,0,0,0,0,0,0,0,0.0302978614795859,0,0,0,2.01985743197239e-05,100,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.333333333333333,100,0,0,0,30.6771934525451,0,100,0,0,0,100,100,100,0,0,0.35378479563503,Middle
"100741","70","10","20","327",100,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.33,"90",0.333,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0.133333333333333,100,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.333333333333333,100,2.29361654911021,0,0,100,0,100,0,0,0,100,100,100,0,0,0.401529077699407,Middle
"100742","50","10","40","313",100,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.33,"115",0.333,0,0,0,0,0,0,0,0,57.0008923283859,0,0,100,100,60.6004022077257,0,0.211734196357408,100,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.333333333333333,100,19.9222848846187,0,0,100,0,100,0,0,0,100,100,100,0,0,0.413281523256412,Middle
"100743","40","10","50","277",100,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.33,"130",0.333,0,0,0,0,0,0,0,0,100,0,0,100,100,100,0,0.266666666666667,100,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.333333333333333,100,32.7301254567349,0,0,100,0,100,0,0,0,100,100,100,0,0,0.421820083637823,Middle
"100744","20","10","70","260",100,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.33,"225",0.333,0,0,0,0,0,0,0,0,100,0,0,100,100,100,0,0.266666666666667,100,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.333333333333333,100,100,0,0,100,0,100,0,0,0,100,100,100,0,0,0.466666666666667,Middle
"100745","20","20","50","264",100,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.33,"150",0.333,0,0,0,0,0,0,0,0,100,0,0,100,100,100,0,0.266666666666667,100,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.333333333333333,100,100,0,0,100,0,100,0,0,0,100,100,100,0,0,0.466666666666667,Middle
"100746","40","10","50","259",100,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.33,"100",0.333,0,0,0,0,0,0,0,0,100,0,0,100,100,100,0,0.266666666666667,100,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.333333333333333,100,100,0,0,100,0,100,0,0,0,100,100,100,0,0,0.466666666666667,Middle
"100747","80","-99997","-99997","-99997",100,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.33,"20",0.333,0,0,0,0,0,0,0,0,100,0,0,100,100,100,0,0.266666666666667,100,0,0,0,40.6809321301839,0,100,0,0,0,100,100,100,0,0,0.360453954753456,100,100,0,0,100,0,100,0,0,0,100,100,100,0,0,0.466666666666667,Middle
"100748","80","10","10","529",100,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.33,"65",0.333,0,0,0,0,0,0,0,0,100,0,0,100,100,100,0,0.266666666666667,100,0,0,0,100,0,100,0,0,0,100,100,100,0,0,0.4,100,100,0,0,100,0,100,0,0,0,100,100,100,2.27552120294475,0,0.468183680801963,Middle
"100749","80","10","10","373",100,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.33,"115",0.333,0,0,0,0,0,0,0,0,100,0,0,100,100,100,0,0.266666666666667,100,0,0,0,100,0,100,0,0,0,100,100,100,0,0,0.4,100,100,0,0,100,0,100,0,0,0,100,100,100,25.5106426559028,0,0.483673761770602,Middle
"100750","50","20","30","319",100,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.33,"105",0.333,0,0,0,0,0,0,0,0,100,0,0,100,100,100,0,0.266666666666667,100,0,0,0,100,0,100,0,0,0,100,100,100,0,0,0.4,100,100,0,0,100,0,100,0,0,0,100,100,100,33.3626903861504,0,0.488908460257434,Middle
"100751","70","-99997","20","339",100,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.33,"35",0.333,0,0,0,0,0,0,0,0,100,0,0,100,100,100,0,0.266666666666667,100,4.57356509538119,0,0,100,0,100,0,0,0,100,100,100,0,0,0.403049043396921,100,100,0,0,100,0,100,0,0,0,100,100,100,40.9423400165318,0,0.493961560011021,Middle
"100752","70","10","20","307",100,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.33,"100",0.333,0,0,0,0,0,0,0,0,100,0,0,100,100,100,0,0.266666666666667,100,93.9624603697956,0,0,100,0,100,0,0,0,100,100,100,0,0,0.46264164024653,100,100,0,0,100,0,100,0,51.5733162728183,0,100,100,100,75.3542093149604,0,0.551285017058519,Middle
"100753","80","10","10","353",97.1133744606099,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.33,"90",0.333,0,0,0,0,0,0,0,0,100,0,0,100,100,100,0,0.266666666666667,100,100,0,0,100,0,100,0,0,0,100,100,100,0,0,0.466666666666667,100,100,0,0,100,0,100,0,100,4.37393535846146,100,100,100,100,0,0.602915956905641,Middle
"100754","80","10","-99997","409",31.3756921719384,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.29,"40",0.333,0,0,0,0,0,0,0,0,88.864915376509,0,0,100,50.5277297720062,100,0,0.226261763432343,100,100,0,0,100,0,100,0,0,0,100,100,100,0,0,0.466666666666667,100,100,0,0,100,0,100,0,100,47.3908317979385,100,100,100,100,0,0.631593887865292,Middle
"100755","40","20","40","334",0,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.27,"45",0.333,0,0,0,0,0,0,0,0,3.59271516829459,0,0,100,0,100,0,0.135728476778863,100,100,0,0,100,0,100,0,0,0,100,100,100,0,0,0.466666666666667,100,100,0,12.3317495843237,100,0,100,0,100,98.2034796296759,100,100,100,100,0,0.673690152809333,Middle
"100756","60","10","30","310",0,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.27,"65",0.333,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0.133333333333333,100,100,0,0,100,0,100,0,0,0,100,100,100,0,0,0.466666666666667,100,100,17.82072848787,74.0629171678012,100,0,100,0,100,100,100,100,100,100,0,0.727922430437114,Middle
"100757","80","-99997","20","484",0,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.27,"30",0.333,0,0,0,0,0,0,0,0,0,0,0,100,0,50.7234127958528,0,0.100482275197235,100,100,0,0,100,0,100,0,0,0,100,100,100,0,0,0.466666666666667,100,100,8.38793820068157,50.9994378153017,100,0,100,0,100,100,100,100,100,100,0,0.706258250677322,Middle
"100758","-99997","-99997","-99997","-99997",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Outer
"100851","-99997","-99997","-99997","-99997",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.811577841748,0,0,0,0,0,0,0,30.1796869302545,0,0,0,60.0826806547889,0,0,0.098715963617861,Outer
"100852","90","-99997","-99997","-99997",3.36098364255547,0,0,0,0,0,0,0,0,0,0,100,35.701754557433,0,0,0,0.09,"20",0,0,0,0,0,0,0,0,0,0,0,0,5.31711209127034,0,0,0,0.00354474139418023,100,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.333333333333333,100,0,0,0,0.159063860062442,0,100,0,0,0,100,100,100,0,0,0.333439375906708,Middle
"100853","60","-99997","30","444",100,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.33,"30",0.333,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0.0666666666666667,100,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.333333333333333,100,0,0,0,100,0,100,0,0,0,100,100,100,0,0,0.4,Middle
"100854","70","20","20","236",100,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.33,"80",0.333,0,0,0,0,0,0,0,0,0,0,0,100,0.747807300235975,0,0,0.067165204866824,100,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.333333333333333,100,9.20630097280438,0,0,100,0,100,0,0,0,100,100,100,0,0,0.40613753398187,Middle
"100855","90","-99997","-99997","493",100,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.33,"15",0.333,0,0,0,0,0,0,0,0,0,0,0,100,89.5563572904744,0,0,0.126370904860316,100,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.333333333333333,100,76.5990857851958,0,0,100,0,100,0,0,0,100,100,100,0,0,0.451066057190131,Middle
"100856","50","10","40","380",100,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.33,"135",0.333,0,0,0,0,0,0,0,0,80.043885259972,0,0,100,100,83.4617617243853,0,0.242337097989572,100,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.333333333333333,100,100,0,0,100,0,100,0,0,0,100,100,100,0,0,0.466666666666667,Middle
"100857","60","20","20","347",100,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.33,"145",0.333,0,0,0,0,0,0,0,0,100,0,0,100,100,100,0,0.266666666666667,100,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.333333333333333,100,100,0,0,100,0,100,0,0,0,100,100,100,0,0,0.466666666666667,Middle
"100858","60","-99997","30","-99997",100,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.33,"30",0.333,0,0,0,0,0,0,0,0,100,0,0,100,100,100,0,0.266666666666667,100,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.333333333333333,100,100,0,0,100,0,100,0,0,0,100,100,100,0,0,0.466666666666667,Middle
"100859","40","10","40","263",100,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.33,"270",0.333,0,0,0,0,0,0,0,0,100,0,0,100,100,100,0,0.266666666666667,100,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.333333333333333,100,100,0,0,100,0,100,0,0,0,100,100,100,0,0,0.466666666666667,Middle
"100860","40","10","60","239",100,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.33,"135",0.333,0,0,0,0,0,0,0,0,100,0,0,100,100,100,0,0.266666666666667,100,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.333333333333333,100,100,0,0,100,0,100,0,0,0,100,100,100,0,0,0.466666666666667,Middle
"100861","40","10","50","232",100,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.33,"170",0.333,0,0,0,0,0,0,0,0,100,0,0,100,100,100,0,0.266666666666667,100,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.333333333333333,100,100,0,0,100,0,100,0,0,0,100,100,100,0,0,0.466666666666667,Middle
"100862","40","0","60","244",100,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.33,"250",0.333,0,0,0,0,0,0,0,0,100,0,0,100,100,100,0,0.266666666666667,100,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.333333333333333,100,100,0,0,100,0,100,0,0,0,100,100,100,0,0,0.466666666666667,Middle
"100863","30","10","60","235",100,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.33,"40",0.333,0,0,33.3636510992437,0,0,0,0,0,100,0,0,100,100,100,0,0.288909100732829,100,0,0,0,63.4983995097562,0,100,0,0,0,100,100,100,0,0,0.375665599673171,100,100,0,0,100,0,100,0,0,0,100,100,100,25.6814960308182,0,0.483787664020545,Middle
"100864","80","10","-99997","565",100,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.33,"35",0.333,0,0,47.6834079711061,0,0,0,0,0,100,0,0,100,100,100,0,0.298455605314071,100,0,0,0,100,0,100,0,0,0,100,100,100,0,0,0.4,100,100,0,0,100,0,100,0,0,0,100,100,100,84.0088821294598,0,0.522672588086307,Middle
"100865","50","30","20","389",100,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.33,"75",0.333,0,0,8.28354190113667,0,0,0,0,0,100,0,0,100,100,100,0,0.272189027934091,100,0,0,0,100,0,100,0,0,0,100,100,100,0,0,0.4,100,100,0,0,100,0,100,0,0,0,100,100,100,100,0,0.533333333333333,Middle
"100866","60","10","30","392",100,0,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0.33,"80",0.333,0,0,0,0,0,0,0,0,100,0,0,100,100,100,0,0.266666666666667,100,0,0,0,100,0,100,0,0,0,100,100,100,0,0,0.4,100,100,0,0,100,0,100,0,0,0,100,100,100,100,0,0.533333333333333,Middle
