fid,crs28992re,num_inhabi,num_0_15,num_15_25,num_25_45,num_45_65,num_65+,per_dutch,per_west,per_nonwes,avg_woz,num_social,Dis_Bicycl,Dis_Bicy_1,Dis_Bowlin,Dis_Bowl_1,Dis_Cinema,Dis_Cine_1,Dis_CityOf,Dis_City_1,Dis_Doctor,Dis_Doct_1,Dis_IceCre,Dis_IceC_1,Dis_Librar,Dis_Libr_1,Dis_Market,Dis_Mark_1,Dis_MetroS,Dis_Metr_1,Dis_Park_C,Dis_Park_1,Dis_Playgr,Dis_Play_1,Dis_School,Dis_Scho_1,Dis_Superm,Dis_Supe_1,Dis_Swimmi,Dis_Swim_1,Dis_TramSt,Dis_Tram_1,INDEX_WALK,VALUEPET,num_inh_2,,CR_FOOT_I,Old People_per_old_65
115848,E1236N4858,175,15,15,75,50,15,50,20,20,487,20,10004.02878,100,10004.02878,100,10004.02878,100,10004.02878,100,10004.02878,100,10004.02878,100,10004.02878,100,10004.02878,100,5866.818991,58.64456328,10004.02878,100,10004.02878,100,10004.02878,100,10004.02878,100,10004.02878,100,10004.02878,100,0.97,169.75,175,175,1,9
115849,E1237N4858,210,10,15,70,65,50,40,10,40,425,60,10004.02955,100,10004.02955,100,10004.02955,100,10004.02955,100,10004.02955,100,10004.02955,100,10004.02955,100,10004.02955,100,0,0,10004.02955,100,10004.02955,100,10004.02955,100,10004.02955,100,10004.02955,100,10004.02955,100,0.93,195.3,210,210,1,24
115850,E1239N4858,100,15,20,20,30,20,30,10,60,387,25,10004.03108,100,10004.03108,100,10004.03108,100,10004.03108,100,10004.03108,100,10004.03108,100,10004.03108,100,10004.03108,100,0,0,10004.03108,100,10004.03108,100,10004.03108,100,10004.03108,100,10004.03108,100,10004.03108,100,0.93,93,100,100,1,20
115851,E1240N4858,15,-99997,-99997,-99997,-99997,-99997,30,-99997,50,313,-99997,10004.03184,100,10004.03184,100,10004.03184,100,10004.03184,100,10004.03184,100,10004.03184,100,10004.03184,100,10004.03184,100,0,0,10004.03184,100,10004.03184,100,10004.03184,100,10004.03184,100,10004.03184,100,10004.03184,100,0.93,13.95,15,15,1,13
115852,E1241N4858,280,55,30,115,40,45,40,20,50,359,35,10004.0326,100,8560.835852,85.57384998,10004.0326,100,10004.0326,100,10004.0326,100,10004.0326,100,10004.0326,100,10004.0326,100,0,0,10004.0326,100,10004.0326,100,10004.0326,100,10004.0326,100,10004.0326,100,10004.0326,100,0.92,257.6,280,280,1,16
115853,E1242N4858,235,30,50,65,50,40,10,10,80,355,45,10004.03336,100,7481.629411,74.78613017,10004.03336,100,10004.03336,100,10004.03336,100,10004.03336,100,10004.03336,100,10004.03336,100,0,0,10004.03336,100,10004.03336,100,10004.03336,100,10004.03336,100,10004.03336,100,10004.03336,100,0.92,216.2,235,235,1,17
115854,E1243N4858,185,20,40,45,50,30,10,10,80,374,35,10004.03411,100,8744.521685,87.40995467,10004.03411,100,10004.03411,100,10004.03411,100,10004.03411,100,10004.03411,100,10004.03411,100,0,0,10004.03411,100,10004.03411,100,10004.03411,100,10004.03411,100,10004.03411,100,10004.03411,100,0.92,170.2,185,185,1,16
115855,E1244N4858,50,5,-99997,30,10,5,30,20,50,345,15,10004.03487,100,9893.744809,98.89754426,10004.03487,100,10004.03487,100,10004.03487,100,10004.03487,100,10004.03487,100,10004.03487,100,0,0,10004.03487,100,10004.03487,100,10004.03487,100,10004.03487,100,10004.03487,100,10004.03487,100,0.93,46.5,50,50,1,10
115856,E1245N4858,290,35,30,105,75,45,30,10,60,357,60,10004.03561,100,10004.03561,100,10004.03561,100,10004.03561,100,10004.03561,100,10004.03561,100,10004.03561,100,10004.03561,100,0,0,10004.03561,100,10004.03561,100,10004.03561,100,10004.03561,100,10004.03561,100,10004.03561,100,0.93,269.7,290,290,1,16
115857,E1246N4858,225,25,30,75,60,35,30,10,60,380,50,10004.03636,100,9849.681993,98.4570791,10004.03636,100,10004.03636,100,10004.03636,100,10004.03636,100,10004.03636,100,10004.03636,100,0,0,10004.03636,100,10004.03636,100,10004.03636,100,10004.03636,100,10004.03636,100,10004.03636,100,0.93,209.25,225,225,1,16
115858,E1248N4858,180,30,25,55,50,15,30,10,60,363,45,10004.03785,100,0,0,10004.03785,100,10004.03785,100,10004.03785,100,5795.378467,57.93039326,10004.03785,100,3367.349512,33.65990376,0,0,10004.03785,100,10004.03785,100,10004.03785,100,10004.03785,100,4020.973968,40.19351015,10004.03785,100,0.75,135,180,180,1,8
115832,E1213N4858,120,5,15,70,15,15,60,20,20,695,-99997,10004.01042,100,10004.01042,100,10004.01042,100,1402.539421,14.01977168,10004.01042,100,10004.01042,100,10004.01042,100,10004.01042,100,10004.01042,100,10004.01042,100,10004.01042,100,10004.01042,100,10004.01042,100,10004.01042,100,10004.01042,100,0.94,112.8,120,120,1,13
115831,E1212N4858,20,-99997,-99997,10,-99997,-99997,60,40,-99997,583,-99997,10004.0096,100,10004.0096,100,10004.0096,100,0,0,10004.0096,100,10004.0096,100,10004.0096,100,10004.0096,100,10004.0096,100,10004.0096,100,10004.0096,100,10004.0096,100,10004.0096,100,10004.0096,100,10004.0096,100,0.93,18.6,20,20,1,10
115830,E1211N4858,135,5,10,50,30,40,60,20,20,457,25,10004.00877,100,10004.00877,100,10004.00877,100,0,0,10004.00877,100,10004.00877,100,10004.00877,100,10004.00877,100,10004.00877,100,10004.00877,100,10004.00877,100,10004.00877,100,10004.00877,100,10004.00877,100,10004.00877,100,0.93,125.55,135,135,1,30
115829,E1210N4858,70,10,5,20,20,15,50,30,20,592,5,10004.00793,100,10004.00793,100,10004.00793,100,0,0,10004.00793,100,10004.00793,100,10004.00793,100,10004.00793,100,10004.00793,100,10004.00793,100,10004.00793,100,10004.00793,100,10004.00793,100,10004.00793,100,10004.00793,100,0.93,65.1,70,70,1,21
115828,E1209N4858,50,-99997,5,15,15,10,50,40,10,659,-99997,10004.0071,100,10004.0071,100,10004.0071,100,0,0,10004.0071,100,10004.0071,100,10004.0071,100,10004.0071,100,10004.0071,100,10004.0071,100,10004.0071,100,10004.0071,100,10004.0071,100,10004.0071,100,10004.0071,100,0.93,46.5,50,50,1,20
115827,E1205N4858,30,-99997,-99997,-99997,15,10,80,20,-99997,2451,-99997,10004.00373,100,10004.00373,100,10004.00373,100,0,0,10004.00373,100,10004.00373,100,10004.00373,100,10004.00373,100,10004.00373,100,10004.00373,100,10004.00373,100,10004.00373,100,10004.00373,100,10004.00373,100,10004.00373,100,0.93,27.9,30,30,1,33
115826,E1204N4858,95,5,15,40,25,10,50,30,20,1389,20,10004.00288,100,10004.00288,100,10004.00288,100,0,0,10004.00288,100,10004.00288,100,10004.00288,100,10004.00288,100,10004.00288,100,10004.00288,100,10004.00288,100,10004.00288,100,10004.00288,100,10004.00288,100,10004.00288,100,0.93,88.35,95,95,1,11
115825,E1203N4858,115,15,10,40,25,25,50,40,10,793,5,10004.00203,100,10004.00203,100,10004.00203,100,0,0,10004.00203,100,10004.00203,100,10004.00203,100,10004.00203,100,10004.00203,100,10004.00203,100,10004.00203,100,10004.00203,100,10004.00203,100,10004.00203,100,10004.00203,100,0.93,106.95,115,115,1,22
115824,E1202N4858,150,25,15,55,35,20,50,40,10,1014,10,10004.00118,100,10004.00118,100,10004.00118,100,0,0,10004.00118,100,10004.00118,100,10004.00118,100,10004.00118,100,10004.00118,100,10004.00118,100,10004.00118,100,10004.00118,100,10004.00118,100,10004.00118,100,10004.00118,100,0.93,139.5,150,150,1,13
115823,E1201N4858,45,-99997,5,5,15,20,70,30,-99997,1613,-99997,10004.00033,100,10004.00033,100,10004.00033,100,0,0,10004.00033,100,10004.00033,100,10004.00033,100,10004.00033,100,10004.00033,100,10004.00033,100,10004.00033,100,10004.00033,100,10004.00033,100,10004.00033,100,10004.00033,100,0.93,41.85,45,45,1,44
112501,E1201N4869,145,10,10,85,35,10,50,40,10,542,10,10003.99407,100,10003.99407,100,10003.99407,100,0,0,10003.99407,100,10003.99407,100,10003.99407,100,10003.99407,100,3628.341729,36.26893121,10003.99407,100,10003.99407,100,10003.99407,100,10003.99407,100,10003.99407,100,10003.99407,100,0.89,129.05,145,145,1,7
112502,E1203N4869,165,15,10,65,55,20,50,30,20,439,40,10003.99578,100,10003.99578,100,10003.99578,100,0,0,10003.99578,100,10003.99578,100,10003.99578,100,10003.99578,100,10003.99578,100,7156.134019,71.53275727,10003.99578,100,10003.99578,100,10003.99578,100,10003.99578,100,10003.99578,100,0.91,150.15,165,149.325,0.905,12
112503,E1204N4869,285,15,35,145,50,40,60,30,10,406,35,10003.99663,100,10003.99663,100,10003.99663,100,0,0,10003.99663,100,10003.99663,100,10003.99663,100,10003.99663,100,10003.99663,100,2446.307685,24.45330377,10003.99663,100,10003.99663,100,10003.99663,100,10003.99663,100,10003.99663,100,0.88,250.8,285,213.18,0.748,14
112504,E1205N4869,230,20,35,80,70,25,50,40,10,519,30,10003.99748,100,10003.99748,100,10003.99748,100,0,0,10003.99748,100,10003.99748,100,10003.99748,100,10003.99748,100,10003.99748,100,0,0,10003.99748,100,10003.99748,100,10003.99748,100,10003.99748,100,10003.99748,100,0.87,200.1,230,153.41,0.667,11
112505,E1206N4869,180,10,30,65,50,25,50,40,20,664,20,10003.99832,100,10003.99832,100,10003.99832,100,0,0,10003.99832,100,10003.99832,100,10003.99832,100,10003.99832,100,10003.99832,100,0,0,5730.289335,57.27999096,10003.99832,100,10003.99832,100,10003.99832,100,10003.99832,100,0.84,151.2,180,120.06,0.667,14
112506,E1207N4869,140,10,20,65,35,15,50,40,10,971,5,10003.99917,100,10003.99917,100,10003.99917,100,0,0,10003.99917,100,10003.99917,100,10003.99917,100,10003.99917,100,10003.99917,100,0,0,0,0,10003.99917,100,10003.99917,100,9795.385731,97.91469959,10003.99917,100,0.8,112,140,93.38,0.667,11
112507,E1208N4869,70,5,5,25,20,15,50,30,10,1195,-99997,10004.00001,100,10004.00001,100,10004.00001,100,6301.744061,62.99224368,10004.00001,100,10004.00001,100,9502.425709,94.98626252,10004.00001,100,10004.00001,100,0,0,0,0,10004.00001,100,10004.00001,100,4057.371946,40.55749644,10004.00001,100,0.8,56,70,46.69,0.667,21
112508,E1209N4869,80,-99997,20,25,20,10,50,40,-99997,1008,-99997,10004.00084,100,10004.00084,100,10004.00084,100,10004.00084,100,10004.00084,100,10004.00084,100,150.1645542,1.501044998,10004.00084,100,10004.00084,100,0,0,0,0,10004.00084,100,10004.00084,100,1442.609581,14.42032646,10004.00084,100,0.74,59.2,80,53.36,0.667,13
112509,E1210N4869,100,-99997,15,50,15,15,50,30,20,478,10,10004.00168,100,10004.00168,100,10004.00168,100,10004.00168,100,10004.00168,100,10004.00168,100,0,0,10004.00168,100,10004.00168,100,0,0,0,0,10004.00168,100,10004.00168,100,3535.896545,35.34482159,10004.00168,100,0.76,76,100,66.7,0.667,15
112510,E1211N4869,125,-99997,10,25,40,50,70,20,10,350,20,10004.00251,100,10004.00251,100,10004.00251,100,10004.00251,100,10004.00251,100,10004.00251,100,0,0,10004.00251,100,10004.00251,100,0,0,0,0,10004.00251,100,10004.00251,100,3094.791537,30.93553339,10004.00251,100,0.75,93.75,125,83.375,0.667,40
112511,E1212N4869,55,-99997,5,40,5,-99997,20,60,30,519,-99997,10004.00334,100,10004.00334,100,10004.00334,100,10004.00334,100,10004.00334,100,10004.00334,100,0,0,10004.00334,100,10004.00334,100,0,0,0,0,10004.00334,100,10004.00334,100,989.2864383,9.888905516,10004.00334,100,0.74,40.7,55,36.685,0.667,4
112512,E1213N4869,55,-99997,10,35,-99997,5,50,30,20,513,5,10004.00417,100,10004.00417,100,10004.00417,100,10004.00417,100,10004.00417,100,10004.00417,100,0,0,10004.00417,100,10004.00417,100,0,0,0,0,10004.00417,100,10004.00417,100,0,0,10004.00417,100,0.73,40.15,55,36.685,0.667,9
112513,E1214N4869,95,10,10,35,25,15,70,30,10,839,5,10004.00499,100,10004.00499,100,10004.00499,100,10004.00499,100,10004.00499,100,10004.00499,100,550.4912586,5.502708754,10004.00499,100,10004.00499,100,0,0,0,0,10004.00499,100,10004.00499,100,0,0,10004.00499,100,0.74,70.3,95,63.365,0.667,16
112514,E1215N4869,75,-99997,55,10,5,5,70,20,10,322,5,10004.00582,100,10004.00582,100,10004.00582,100,10004.00582,100,10004.00582,100,10004.00582,100,8012.570137,80.09361733,10004.00582,100,10004.00582,100,0,0,0,0,10004.00582,100,10004.00582,100,0,0,10004.00582,100,0.79,59.25,75,50.025,0.667,7
112515,E1216N4869,90,10,5,25,35,15,60,30,10,788,5,10004.00664,100,10004.00664,100,10004.00664,100,10004.00664,100,10004.00664,100,10004.00664,100,10004.00664,100,10004.00664,100,10004.00664,100,0,0,0,0,5684.521543,56.82244874,10004.00664,100,0,0,10004.00664,100,0.77,69.3,90,60.03,0.667,17
112516,E1217N4869,250,15,30,65,85,55,70,20,10,559,30,10004.00746,100,10004.00746,100,10004.00746,100,10004.00746,100,10004.00746,100,10004.00746,100,10004.00746,100,10004.00746,100,10004.00746,100,0,0,0,0,0,0,10004.00746,100,0,0,10004.00746,100,0.73,182.5,250,166.75,0.667,22
112517,E1218N4869,180,15,10,35,55,65,50,20,20,470,35,10004.00827,100,10004.00827,100,10004.00827,100,10004.00827,100,10004.00827,100,10004.00827,100,10004.00827,100,10004.00827,100,10004.00827,100,0,0,0,0,0,0,10004.00827,100,0,0,10004.00827,100,0.73,131.4,180,120.06,0.667,36
112518,E1219N4869,55,-99997,-99997,15,15,20,40,20,30,448,10,10004.00908,100,10004.00908,100,10004.00908,100,10004.00908,100,10004.00908,100,10004.00908,100,10004.00908,100,10004.00908,100,10004.00908,100,0,0,3693.563995,36.92083807,0,0,10004.00908,100,0,0,10004.00908,100,0.76,41.8,55,36.685,0.667,36
112519,E1221N4869,150,10,15,70,45,15,40,40,30,612,10,10004.0107,100,10004.0107,100,10004.0107,100,10004.0107,100,10004.0107,100,10004.0107,100,10004.0107,100,10004.0107,100,10004.0107,100,0,0,9823.767015,98.19828574,0,0,10004.0107,100,0,0,10004.0107,100,0.8,120,150,100.05,0.667,10
112520,E1222N4869,245,30,45,80,75,20,40,40,20,593,15,10004.01151,100,10004.01151,100,10004.01151,100,10004.01151,100,10004.01151,100,10004.01151,100,10004.01151,100,10004.01151,100,10004.01151,100,0,0,9056.382149,90.5275063,0,0,10004.01151,100,0,0,10004.01151,100,0.79,193.55,245,163.415,0.667,8
112521,E1223N4869,245,15,20,90,70,45,40,30,20,528,20,10004.01231,100,10004.01231,100,10004.01231,100,10004.01231,100,10004.01231,100,10004.01231,100,10004.01231,100,10004.01231,100,10004.01231,100,1263.464061,12.62957324,6914.102724,69.11329684,0,0,10004.01231,100,0,0,10004.01231,100,0.79,193.55,245,173.705,0.709,18
112522,E1224N4869,215,-99997,20,45,40,105,60,20,20,359,20,10004.01311,100,10004.01311,100,10004.01311,100,10004.01311,100,10004.01311,100,10004.01311,100,10004.01311,100,10004.01311,100,10004.01311,100,5172.524299,51.7044934,6827.824062,68.25085078,0,0,10004.01311,100,0,0,10004.01311,100,0.81,174.15,215,180.385,0.839,49
112523,E1225N4869,100,5,-99997,30,30,30,60,20,20,688,5,10004.01391,100,10004.01391,100,10004.01391,100,10004.01391,100,10004.01391,100,10004.01391,100,10004.01391,100,10004.01391,100,10004.01391,100,8236.816461,82.33511604,9297.000572,92.93270337,0,0,10004.01391,100,0,0,10004.01391,100,0.85,85,100,94.1,0.941,30
112524,E1226N4869,80,5,5,15,25,30,70,20,10,489,10,10004.01471,100,10004.01471,100,10004.01471,100,10004.01471,100,10004.01471,100,10004.01471,100,10004.01471,100,10004.01471,100,10004.01471,100,9994.521472,99.90510575,10004.01471,100,0,0,10004.01471,100,0,0,10004.01471,100,0.87,69.6,80,80,1,38
112525,E1227N4869,325,30,20,85,125,65,70,20,10,553,40,10004.0155,100,10004.0155,100,10004.0155,100,10004.0155,100,10004.0155,100,10004.0155,100,10004.0155,100,10004.0155,100,10004.0155,100,10004.0155,100,9890.12054,98.86150757,0,0,10004.0155,100,0,0,10004.0155,100,0.87,282.75,325,325,1,20
112526,E1228N4869,290,15,30,85,100,55,50,20,20,414,50,10004.01629,100,10004.01629,100,10004.01629,100,7614.769901,76.11712816,10004.01629,100,10004.01629,100,10004.01629,100,10004.01629,100,10004.01629,100,10004.01629,100,266.6919213,2.665848531,0,0,10004.01629,100,0,0,10004.01629,100,0.79,229.1,290,290,1,19
112527,E1229N4869,230,25,25,45,85,50,50,30,20,468,30,10004.01708,100,10004.01708,100,10004.01708,100,0,0,10004.01708,100,10004.01708,100,10004.01708,100,10004.01708,100,10004.01708,100,9992.460491,99.88448053,2434.911984,24.33934253,0,0,10004.01708,100,0,0,10004.01708,100,0.75,172.5,230,230,1,22
112528,E1230N4869,45,5,-99997,10,15,15,60,20,20,610,-99997,10004.01787,100,10004.01787,100,10004.01787,100,0,0,10004.01787,100,10004.01787,100,7485.021564,74.82015391,10004.01787,100,7140.551732,71.37683906,10004.01787,100,9854.832783,98.50874835,0,0,10004.01787,100,0,0,10004.01787,100,0.76,34.2,45,45,1,33
112529,E1231N4869,65,-99997,5,20,25,10,50,30,20,415,10,10004.01865,100,10004.01865,100,10004.01865,100,0,0,10004.01865,100,10004.01865,100,0,0,10004.01865,100,711.5506989,7.112648666,10004.01865,100,10004.01865,100,0,0,10004.01865,100,0,0,10004.01865,100,0.67,43.55,65,65,1,15
112530,E1232N4869,140,20,5,60,35,15,70,10,10,483,20,10004.01943,100,10004.01943,100,10004.01943,100,0,0,10004.01943,100,10004.01943,100,0,0,10004.01943,100,0,0,10004.01943,100,10004.01943,100,0,0,10004.01943,100,0,0,10004.01943,100,0.67,93.8,140,140,1,11
112531,E1233N4869,170,40,5,60,40,25,60,20,20,688,5,10004.02021,100,10004.02021,100,10004.02021,100,0,0,10004.02021,100,10004.02021,100,0,0,10004.02021,100,0,0,10004.02021,100,10004.02021,100,0,0,10004.02021,100,0,0,10004.02021,100,0.67,113.9,170,170,1,15
112532,E1234N4869,215,15,25,70,75,30,50,20,40,358,50,10004.02098,100,10004.02098,100,10004.02098,100,0,0,10004.02098,100,10004.02098,100,6600.198458,65.97545595,10004.02098,100,0,0,10004.02098,100,10004.02098,100,0,0,10004.02098,100,0,0,10004.02098,100,0.71,152.65,215,215,1,14
112533,E1235N4869,125,20,15,40,40,15,60,30,10,517,10,10004.02176,100,10004.02176,100,10004.02176,100,0,0,10004.02176,100,10004.02176,100,10004.02176,100,10004.02176,100,0,0,10004.02176,100,10004.02176,100,662.6121671,6.623457876,10004.02176,100,0,0,10004.02176,100,0.74,92.5,125,125,1,12
112534,E1236N4869,160,15,20,45,60,25,30,10,60,400,35,10004.02253,100,10004.02253,100,10004.02253,100,0,0,10004.02253,100,10004.02253,100,10004.02253,100,10004.02253,100,0,0,10004.02253,100,10004.02253,100,10004.02253,100,10004.02253,100,0,0,10004.02253,100,0.8,128,160,160,1,16
112535,E1237N4869,325,45,55,100,80,45,40,10,50,355,75,10004.0233,100,10004.0233,100,10004.0233,100,0,0,10004.0233,100,10004.0233,100,10004.0233,100,10004.0233,100,0,0,8664.677971,86.61193314,10004.0233,100,10004.0233,100,10004.0233,100,0,0,10004.0233,100,0.79,256.75,325,310.375,0.955,14
112536,E1238N4869,265,25,30,130,65,15,40,30,30,285,55,10004.02407,100,10004.02407,100,10004.02407,100,0,0,10004.02407,100,10004.02407,100,10004.02407,100,10004.02407,100,0,0,1193.175784,11.92695835,10004.02407,100,10004.02407,100,10004.02407,100,0,0,10004.02407,100,0.74,196.1,265,187.09,0.706,6
112537,E1239N4869,50,10,-99997,5,20,10,70,10,20,717,-99997,10004.02483,100,10004.02483,100,10004.02483,100,0,0,10004.02483,100,10004.02483,100,10004.02483,100,10004.02483,100,0,0,0,0,10004.02483,100,10004.02483,100,10004.02483,100,0,0,10004.02483,100,0.73,36.5,50,33.35,0.667,20
112538,E1240N4869,140,15,55,40,25,-99997,60,30,20,367,10,10004.02559,100,5477.770366,54.75566127,10004.02559,100,0,0,10004.02559,100,10004.02559,100,10004.02559,100,10004.02559,100,0,0,0,0,10004.02559,100,10004.02559,100,10004.02559,100,0,0,10004.02559,100,0.7,98,140,93.38,0.667,1
112539,E1242N4869,70,-99997,-99997,25,20,20,50,40,10,446,-99997,10004.02711,100,0,0,10004.02711,100,0,0,10004.02711,100,10004.02711,100,10004.02711,100,10004.02711,100,0,0,0,0,10004.02711,100,10004.02711,100,10004.02711,100,0,0,10004.02711,100,0.67,46.9,70,46.69,0.667,29
112540,E1243N4869,120,10,10,35,40,20,50,10,40,381,15,10004.02786,100,0,0,10004.02786,100,0,0,10004.02786,100,10004.02786,100,10004.02786,100,10004.02786,100,0,0,0,0,10004.02786,100,10004.02786,100,10004.02786,100,0,0,10004.02786,100,0.67,80.4,120,80.04,0.667,17
112541,E1244N4869,150,20,15,55,40,20,40,20,40,384,30,10004.02861,100,0,0,10004.02861,100,0,0,10004.02861,100,10004.02861,100,10004.02861,100,8665.856431,86.623667,0,0,1649.012824,16.48348769,10004.02861,100,10004.02861,100,10004.02861,100,0,0,10004.02861,100,0.67,100.5,150,108.3,0.722,13
112542,E1245N4869,105,10,-99997,45,35,15,60,30,20,479,5,10004.02936,100,0,0,10004.02936,100,0,0,10004.02936,100,10004.02936,100,10004.02936,100,954.3740318,9.53989635,0,0,7200.217334,71.97317276,10004.02936,100,10004.02936,100,10004.02936,100,0,0,10004.02936,100,0.65,68.25,105,95.235,0.907,14
112543,E1246N4869,135,15,5,40,40,35,70,30,0,494,10,10004.03011,100,0,0,10004.03011,100,0,0,10004.03011,100,10004.03011,100,10004.03011,100,0,0,0,0,9979.464797,99.75444585,10004.03011,100,10004.03011,100,10004.03011,100,0,0,10004.03011,100,0.67,90.45,135,134.865,0.999,26
112544,E1247N4869,85,5,-99997,15,45,20,70,20,-99997,495,10,10004.03085,100,0,0,10004.03085,100,0,0,10004.03085,100,10004.03085,100,10004.03085,100,0,0,0,0,10004.03085,100,10004.03085,100,10004.03085,100,10004.03085,100,0,0,10004.03085,100,0.67,56.95,85,85,1,24
112545,E1248N4869,125,10,5,35,45,25,70,30,10,510,15,10004.03159,100,0,0,10004.03159,100,0,0,8077.258701,80.74003591,10004.03159,100,10004.03159,100,0,0,0,0,10004.03159,100,10004.03159,100,10004.03159,100,10004.03159,100,0,0,10004.03159,100,0.65,81.25,125,117,0.936,20
112546,E1249N4869,20,-99997,-99997,-99997,10,5,70,30,-99997,522,-99997,10004.03233,100,0,0,10004.03233,100,0,0,221.5638429,2.21474537,10004.03233,100,10004.03233,100,0,0,0,0,10004.03233,100,10004.03233,100,10004.03233,100,10004.03233,100,0,0,10004.03233,100,0.6,12,20,13.48,0.674,25
112547,E1253N4869,95,20,5,45,25,-99997,60,30,10,595,-99997,10004.03527,100,0,0,0,0,0,0,0,0,0,0,1885.648133,18.84887531,0,0,0,0,0,0,10004.03527,100,10004.03527,100,5979.956229,59.77544131,0,0,9941.361662,99.37351677,0.32,30.4,95,18.905,0.199,2
112548,E1254N4869,50,-99997,-99997,40,5,-99997,60,30,10,458,-99997,10004.03599,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10004.03599,100,5730.811277,57.28499259,0,0,0,0,10002.53905,99.98503663,0.24,12,50,0,0,4
112217,E1202N4870,55,-99997,5,40,-99997,5,40,40,20,471,-99997,10003.99435,100,10003.99435,100,10003.99435,100,0,0,10003.99435,100,10003.99435,100,10003.99435,100,10003.99435,100,9929.799724,99.25835002,854.2040095,8.538629471,10003.99435,100,10003.99435,100,10003.99435,100,10003.99435,100,10003.99435,100,0.87,47.85,55,38.225,0.695,9
112218,E1203N4870,185,10,15,75,45,40,60,30,10,580,15,10003.9952,100,10003.9952,100,10003.9952,100,0,0,10003.9952,100,10003.9952,100,10003.9952,100,10003.9952,100,10003.9952,100,0,0,10003.9952,100,10003.9952,100,10003.9952,100,10003.9952,100,10003.9952,100,0.87,160.95,185,123.395,0.667,22
112219,E1204N4870,260,15,55,80,75,35,60,30,20,485,30,10003.99605,100,10003.99605,100,10003.99605,100,0,0,10003.99605,100,10003.99605,100,10003.99605,100,10003.99605,100,10003.99605,100,0,0,10003.99605,100,10003.99605,100,10003.99605,100,10003.99605,100,10003.99605,100,0.87,226.2,260,173.42,0.667,13
112220,E1205N4870,130,15,15,45,35,20,60,30,20,625,10,10003.99689,100,10003.99689,100,10003.99689,100,0,0,10003.99689,100,10003.99689,100,10003.99689,100,10003.99689,100,10003.99689,100,0,0,10003.99689,100,10003.99689,100,10003.99689,100,10003.99689,100,10003.99689,100,0.87,113.1,130,86.71,0.667,15
112221,E1206N4870,155,15,15,60,40,25,50,30,10,613,5,10003.99774,100,10003.99774,100,10003.99774,100,0,0,10003.99774,100,10003.99774,100,10003.99774,100,10003.99774,100,10003.99774,100,0,0,9857.63641,98.53697158,10003.99774,100,10003.99774,100,10003.99774,100,10003.99774,100,0.87,134.85,155,103.385,0.667,16
112222,E1207N4870,70,-99997,10,35,15,10,50,40,10,709,-99997,10003.99858,100,10003.99858,100,10003.99858,100,0,0,10003.99858,100,10003.99858,100,10003.99858,100,10003.99858,100,10003.99858,100,0,0,1788.243564,17.87528806,10003.99858,100,10003.99858,100,10003.99858,100,10003.99858,100,0.81,56.7,70,46.69,0.667,14
112223,E1208N4870,100,-99997,15,55,15,15,60,30,20,671,15,10003.99942,100,10003.99942,100,10003.99942,100,1631.105715,16.30453627,10003.99942,100,10003.99942,100,10003.16714,99.9916805,10003.99942,100,10003.99942,100,0,0,0,0,10003.99942,100,10003.99942,100,10003.90019,99.99900805,10003.99942,100,0.81,81,100,66.7,0.667,15
112224,E1209N4870,60,-99997,10,20,15,10,60,30,-99997,990,-99997,10004.00026,100,10004.00026,100,10004.00026,100,9977.782881,99.73793103,10004.00026,100,10004.00026,100,1255.787946,12.55285799,10004.00026,100,10004.00026,100,0,0,0,0,10004.00026,100,10004.00026,100,5889.37229,58.8701733,10004.00026,100,0.78,46.8,60,40.02,0.667,17
112225,E1210N4870,95,-99997,20,40,20,10,40,40,10,458,10,10004.00109,100,10004.00109,100,10004.00109,100,10004.00109,100,10004.00109,100,10004.00109,100,0,0,10004.00109,100,10004.00109,100,0,0,0,0,10004.00109,100,10004.00109,100,294.9910549,2.948730734,10004.00109,100,0.74,70.3,95,63.365,0.667,11
112226,E1211N4870,60,5,5,25,10,10,50,30,10,575,5,10004.00193,100,10004.00193,100,10004.00193,100,10004.00193,100,10004.00193,100,10004.00193,100,0,0,10004.00193,100,10004.00193,100,0,0,0,0,10004.00193,100,10004.00193,100,0,0,10004.00193,100,0.73,43.8,60,40.02,0.667,17
112227,E1212N4870,25,-99997,-99997,15,-99997,-99997,30,20,50,458,-99997,10004.00276,100,10004.00276,100,10004.00276,100,10004.00276,100,10004.00276,100,10004.00276,100,0,0,10004.00276,100,10004.00276,100,0,0,0,0,10004.00276,100,10004.00276,100,0,0,10004.00276,100,0.73,18.25,25,16.675,0.667,8
112228,E1213N4870,25,-99997,-99997,15,5,-99997,30,50,-99997,851,-99997,10004.00359,100,10004.00359,100,10004.00359,100,10004.00359,100,10004.00359,100,10004.00359,100,327.1305565,3.269996394,10004.00359,100,10004.00359,100,0,0,0,0,10004.00359,100,10004.00359,100,0,0,10004.00359,100,0.74,18.5,25,16.675,0.667,8
112229,E1214N4870,70,10,-99997,35,15,10,60,40,10,770,5,10004.00441,100,10004.00441,100,10004.00441,100,10004.00441,100,10004.00441,100,10004.00441,100,7503.886373,75.00882711,10004.00441,100,10004.00441,100,0,0,0,0,10004.00441,100,10004.00441,100,0,0,10004.00441,100,0.78,54.6,70,46.69,0.667,14
