fid,crs28992re,num_nonwes
"109260",E1209N4880,24.000
"109259",E1208N4880,82.500
"109258",E1207N4880,66.000
"109257",E1206N4880,41.000
"109256",E1205N4880,82.500
"109255",E1204N4880,49.000
"109254",E1203N4880,9.000
"109253",E1202N4880,-29999.100
"109252",E1201N4880,35.000
"109251",E1200N4880,78.000
"109250",E1199N4880,19.000
"109249",E1198N4880,50.000
"109248",E1197N4880,87.000
"109245",E1192N4880,14.000
"108928",E1192N4881,-24999.250
"109244",E1191N4880,21.500
"108927",E1191N4881,16.500
"109243",E1190N4880,15.000
"108926",E1190N4881,0.000
"109242",E1189N4880,51.000
"108925",E1189N4881,55.000
"109241",E1188N4880,49.000
"108924",E1188N4881,82.500
"109240",E1187N4880,61.000
"108923",E1187N4881,61.500
"109239",E1186N4880,78.000
"108922",E1186N4881,17.500
"109238",E1185N4880,13.000
"108921",E1185N4881,47.000
"109237",E1184N4880,60.000
"108920",E1184N4881,23.000
"109236",E1183N4880,59.000
"108919",E1183N4881,27.000
"109235",E1182N4880,69.000
"108918",E1182N4881,16.000
"109234",E1181N4880,11.000
"108917",E1181N4881,15.000
"109233",E1180N4880,5.000
"109842",E1180N4878,17.000
"109843",E1181N4878,48.000
"109844",E1182N4878,57.000
"109845",E1183N4878,45.000
"109846",E1184N4878,93.000
"109847",E1185N4878,79.500
"109848",E1186N4878,13.500
"109849",E1187N4878,64.500
"109850",E1188N4878,47.000
"109851",E1189N4878,51.000
"109852",E1190N4878,49.000
"109853",E1191N4878,28.000
"109854",E1192N4878,43.500
"109855",E1197N4878,24.000
"109856",E1198N4878,42.000
"109857",E1199N4878,76.500
"109858",E1200N4878,65.000
"109859",E1201N4878,84.000
"109860",E1202N4878,34.500
"109861",E1203N4878,66.000
"109862",E1204N4878,51.000
"109863",E1205N4878,63.000
"109864",E1206N4878,54.000
"109865",E1207N4878,90.000
"109866",E1208N4878,69.000
"109867",E1209N4878,50.000
"109868",E1210N4878,39.000
"109869",E1211N4878,34.500
"109870",E1212N4878,102.000
"109871",E1213N4878,75.000
"109872",E1214N4878,21.000
"109873",E1215N4878,70.000
"109875",E1238N4878,10.000
"109876",E1239N4878,10.000
"109877",E1240N4878,40.000
"109878",E1241N4878,49.500
"109879",E1242N4878,51.000
"109534",E1181N4879,6.000
"109535",E1182N4879,55.000
"109536",E1183N4879,17.000
"109537",E1184N4879,19.000
"109538",E1185N4879,71.000
"109539",E1186N4879,19.500
"109540",E1187N4879,48.000
"109541",E1188N4879,58.000
"109542",E1189N4879,94.500
"109543",E1190N4879,56.000
"109544",E1191N4879,43.000
"109545",E1192N4879,41.000
"109547",E1197N4879,67.500
"109548",E1198N4879,66.000
"109549",E1199N4879,39.000
"109550",E1200N4879,128.000
"109551",E1201N4879,50.000
"109552",E1202N4879,9.000
"109553",E1203N4879,9.000
"109554",E1204N4879,73.500
"109555",E1205N4879,55.500
"109556",E1206N4879,52.500
"109557",E1207N4879,72.000
"109558",E1208N4879,78.000
"109559",E1209N4879,46.500
"109560",E1210N4879,51.000
"109561",E1211N4879,15.000
"109562",E1212N4879,54.000
"109563",E1213N4879,80.000
"109564",E1214N4879,46.000
"109565",E1215N4879,25.500
"109567",E1235N4879,25.000
"109568",E1236N4879,37.000
"109569",E1237N4879,20.000
"109570",E1238N4879,31.000
"109571",E1239N4879,43.000
"109572",E1240N4879,19.000
"112775",E1187N4868,45.000
"112776",E1188N4868,37.000
"112777",E1189N4868,42.000
"112778",E1190N4868,23.000
"112779",E1191N4868,57.000
"112780",E1192N4868,56.000
"112781",E1193N4868,17.000
"112782",E1194N4868,54.000
"112783",E1195N4868,100.500
"112784",E1196N4868,78.000
"112785",E1197N4868,35.000
"112786",E1198N4868,61.500
"112787",E1199N4868,28.000
"112788",E1200N4868,53.000
"112789",E1201N4868,86.000
"112790",E1202N4868,13.500
"112791",E1203N4868,40.000
"112792",E1204N4868,67.500
"112793",E1205N4868,58.500
"112794",E1206N4868,36.000
"112795",E1207N4868,39.000
"112796",E1208N4868,34.000
"112797",E1209N4868,56.000
"112798",E1210N4868,18.000
"112799",E1211N4868,19.500
"112800",E1212N4868,32.500
"112774",E1186N4868,68.000
"112773",E1185N4868,60.000
"112772",E1184N4868,76.000
"112771",E1183N4868,30.000
"107013",E1196N4887,45.000
"107015",E1198N4887,33.000
"107016",E1199N4887,37.500
"107017",E1200N4887,27.000
"107018",E1201N4887,23.000
"107019",E1202N4887,21.000
"107020",E1203N4887,31.500
"107021",E1204N4887,11.000
"106755",E1206N4888,36.000
"106756",E1207N4888,48.000
"107023",E1207N4887,13.000
"106757",E1208N4888,39.000
"106758",E1209N4888,66.000
"107025",E1209N4887,82.500
"106759",E1210N4888,21.000
"107026",E1210N4887,28.000
"107027",E1211N4887,114.000
"106761",E1212N4888,24.000
"107028",E1212N4887,27.000
"106762",E1213N4888,35.000
"107029",E1213N4887,51.000
"107011",E1183N4887,68.000
"113048",E1184N4867,65.000
"113049",E1185N4867,57.000
"113050",E1186N4867,44.000
"113051",E1187N4867,34.000
"113052",E1188N4867,100.000
"113053",E1189N4867,27.000
"113054",E1190N4867,25.000
"113055",E1191N4867,23.500
"113056",E1192N4867,55.500
"113057",E1193N4867,84.000
"113058",E1194N4867,87.000
"113059",E1195N4867,87.000
"113060",E1196N4867,30.000
"113061",E1197N4867,61.000
"113062",E1198N4867,67.500
"113063",E1199N4867,78.000
"113064",E1200N4867,55.500
"113065",E1201N4867,87.000
"113066",E1202N4867,12.500
"113067",E1203N4867,38.000
"113068",E1204N4867,49.500
"113069",E1205N4867,72.000
"113070",E1206N4867,27.000
"113071",E1207N4867,27.000
"113072",E1208N4867,20.000
"113073",E1209N4867,30.000
"113075",E1211N4867,26.000
"113076",E1212N4867,18.000
"113077",E1213N4867,16.000
"113079",E1215N4867,7.500
"113080",E1216N4867,24.000
"113081",E1217N4867,12.000
"113927",E1184N4864,9.000
"114255",E1184N4863,11.500
"114569",E1184N4862,54.000
"114876",E1184N4861,84.000
"113928",E1185N4864,57.000
"114256",E1185N4863,27.000
"114570",E1185N4862,39.000
"114877",E1185N4861,67.500
"113929",E1186N4864,61.000
"114257",E1186N4863,9.500
"114571",E1186N4862,57.000
"114878",E1186N4861,27.000
"113930",E1187N4864,28.000
"114258",E1187N4863,54.000
"114572",E1187N4862,49.000
"114879",E1187N4861,81.000
"113931",E1188N4864,23.000
"114259",E1188N4863,70.500
"114573",E1188N4862,64.000
"114880",E1188N4861,75.000
"113630",E1198N4865,40.000
"113631",E1199N4865,94.000
"113632",E1200N4865,54.000
"113633",E1201N4865,84.000
"113634",E1202N4865,84.000
"113635",E1203N4865,52.500
"113636",E1204N4865,90.000
"113637",E1205N4865,48.000
"113638",E1206N4865,32.500
"113639",E1207N4865,58.000
"113640",E1208N4865,21.000
"113641",E1209N4865,47.500
"113645",E1213N4865,45.000
"113646",E1214N4865,30.000
"113647",E1215N4865,7.000
"113648",E1216N4865,30.000
"113652",E1221N4865,94.000
"113653",E1222N4865,30.000
"113654",E1223N4865,40.500
"113655",E1224N4865,24.000
"113656",E1225N4865,60.000
"113629",E1197N4865,59.000
"113628",E1196N4865,26.500
"113627",E1195N4865,76.500
"113626",E1194N4865,66.000
"113625",E1193N4865,45.000
"113624",E1192N4865,59.000
"113623",E1191N4865,30.000
"113622",E1190N4865,26.000
"113621",E1189N4865,43.000
"113620",E1188N4865,34.000
"113619",E1187N4865,20.000
"113618",E1186N4865,34.000
"113617",E1185N4865,116.000
"113616",E1184N4865,57.000
"110171",E1201N4877,72.000
"110172",E1202N4877,54.000
"110173",E1203N4877,53.000
"110174",E1204N4877,61.000
"110175",E1205N4877,91.500
"110176",E1206N4877,78.000
"110177",E1207N4877,31.000
"110178",E1208N4877,147.500
"110179",E1209N4877,30.000
"110180",E1210N4877,39.000
"110182",E1212N4877,56.000
"110183",E1213N4877,61.500
"110184",E1214N4877,42.000
"110185",E1215N4877,82.000
"110186",E1216N4877,30.000
"110189",E1219N4877,33.000
"110190",E1222N4877,47.000
"110191",E1223N4877,34.000
"110194",E1232N4877,46.000
"110195",E1233N4877,78.000
"110196",E1234N4877,85.500
"110197",E1235N4877,39.000
"110198",E1242N4877,32.000
"110199",E1243N4877,39.000
"110200",E1244N4877,36.000
"110201",E1245N4877,64.000
"110202",E1246N4877,61.000
"110203",E1247N4877,19.500
"110204",E1248N4877,38.500
"110205",E1249N4877,26.000
"110206",E1250N4877,42.000
"110207",E1251N4877,15.000
"110170",E1200N4877,49.000
"110169",E1199N4877,62.000
"110166",E1192N4877,61.500
"110165",E1191N4877,53.000
"110164",E1190N4877,32.000
"110163",E1189N4877,32.500
"110162",E1188N4877,52.000
"110160",E1186N4877,-19999.400
"110159",E1185N4877,16.000
"110158",E1184N4877,60.000
"110512",E1223N4876,28.500
"110510",E1220N4876,21.000
"110509",E1219N4876,37.500
"110508",E1218N4876,55.500
"110507",E1217N4876,106.000
"110506",E1216N4876,35.000
"110505",E1215N4876,33.000
"110504",E1214N4876,55.500
"110503",E1213N4876,68.000
"110502",E1212N4876,70.500
"110501",E1211N4876,44.000
"110500",E1210N4876,24.000
"110499",E1209N4876,48.000
"110497",E1207N4876,24.000
"110496",E1206N4876,85.500
"110495",E1205N4876,76.500
"110494",E1204N4876,58.500
"110493",E1203N4876,52.000
"110492",E1202N4876,52.500
"110491",E1201N4876,75.000
"110490",E1200N4876,66.000
"110489",E1199N4876,60.000
"110488",E1198N4876,44.000
"110487",E1197N4876,7.000
"110486",E1196N4876,39.000
"110485",E1195N4876,35.000
"110483",E1192N4876,57.000
"110482",E1191N4876,49.000
"110481",E1190N4876,58.000
"110480",E1189N4876,62.000
"110516",E1234N4876,8.000
"110517",E1235N4876,22.000
"110518",E1236N4876,78.000
"110519",E1237N4876,54.000
"110520",E1238N4876,43.000
"114881",E1189N4861,23.000
"114574",E1189N4862,28.000
"114882",E1190N4861,88.500
"114575",E1190N4862,49.000
"114883",E1191N4861,67.500
"114576",E1191N4862,62.000
"114884",E1192N4861,114.000
"114577",E1192N4862,42.000
"114885",E1193N4861,108.000
"114578",E1193N4862,43.000
"114886",E1194N4861,118.500
"114887",E1195N4861,103.500
"114888",E1196N4861,35.000
"114889",E1197N4861,28.000
"114890",E1198N4861,61.500
"114891",E1199N4861,52.500
"114892",E1200N4861,45.000
"115820",E1192N4858,64.500
"115819",E1191N4858,72.000
"115818",E1190N4858,85.500
"115817",E1189N4858,29.000
"115816",E1188N4858,43.500
"115815",E1187N4858,84.000
"115814",E1186N4858,42.000
"115813",E1185N4858,52.000
"115812",E1184N4858,57.000
"115811",E1183N4858,24.000
"115821",E1193N4858,33.000
"114265",E1194N4863,42.000
"113937",E1194N4864,26.000
"114266",E1195N4863,17.000
"113938",E1195N4864,27.500
"114267",E1196N4863,18.000
"113939",E1196N4864,38.000
"114268",E1197N4863,40.000
"113940",E1197N4864,21.500
"114269",E1198N4863,15.000
"113941",E1198N4864,21.000
"114270",E1199N4863,50.000
"113942",E1199N4864,13.000
"114271",E1200N4863,73.500
"113943",E1200N4864,31.000
"114272",E1201N4863,96.000
"113944",E1201N4864,97.500
"114273",E1202N4863,43.500
"113945",E1202N4864,128.000
"113936",E1193N4864,74.000
"114264",E1193N4863,96.000
"114263",E1192N4863,111.000
"113935",E1192N4864,45.000
"114262",E1191N4863,61.000
"113934",E1191N4864,43.000
"114261",E1190N4863,28.500
"113933",E1190N4864,23.000
"114260",E1189N4863,6.000
"113932",E1189N4864,6.000
"111115",E1193N4874,52.500
"111117",E1195N4874,48.000
"111118",E1196N4874,30.000
"111119",E1197N4874,48.000
"111120",E1198N4874,67.000
"111121",E1199N4874,75.000
"111122",E1200N4874,84.000
"111123",E1201N4874,19.500
"111124",E1202N4874,72.000
"111125",E1203N4874,67.500
"111126",E1204N4874,84.000
"111127",E1205N4874,85.500
"111128",E1206N4874,64.000
"111129",E1207N4874,27.000
"111130",E1208N4874,12.000
"111132",E1210N4874,36.000
"111134",E1212N4874,16.000
"111135",E1213N4874,31.500
"111136",E1214N4874,5.000
"111137",E1215N4874,24.000
"111138",E1216N4874,51.000
"111139",E1217N4874,78.000
"111140",E1218N4874,92.000
"111141",E1219N4874,36.000
"111142",E1220N4874,13.000
"111143",E1221N4874,48.000
"111146",E1232N4874,26.000
"111147",E1233N4874,40.000
"111148",E1241N4874,25.500
"111150",E1243N4874,5.000
"111151",E1244N4874,-59998.200
"111152",E1245N4874,23.000
"111153",E1246N4874,31.000
"111154",E1247N4874,26.000
"111155",E1248N4874,30.000
"111156",E1249N4874,14.000
"111157",E1250N4874,67.500
"111158",E1251N4874,29.000
"114579",E1194N4862,68.000
"114580",E1195N4862,57.000
"114581",E1196N4862,38.000
"114582",E1197N4862,40.000
"114584",E1199N4862,61.500
"114585",E1200N4862,66.000
"114586",E1201N4862,22.000
"114587",E1202N4862,36.000
"114588",E1203N4862,28.000
"114591",E1207N4862,70.000
"114592",E1208N4862,94.000
"114593",E1209N4862,42.000
"114594",E1210N4862,43.500
"114595",E1211N4862,48.000
"114596",E1212N4862,24.000
"114597",E1213N4862,46.000
"114598",E1214N4862,36.000
"114599",E1215N4862,30.000
"114600",E1216N4862,46.500
"114601",E1217N4862,60.000
"114602",E1218N4862,52.500
"114603",E1219N4862,28.500
"114604",E1220N4862,25.500
"114605",E1221N4862,51.000
"114606",E1222N4862,17.000
"114607",E1223N4862,60.000
"114608",E1224N4862,52.500
"114609",E1225N4862,36.000
"114610",E1228N4862,18.000
"114614",E1234N4862,48.000
"114615",E1235N4862,71.000
"114616",E1236N4862,76.500
"114617",E1237N4862,61.000
"114618",E1238N4862,24.500
"114619",E1239N4862,14.000
"114620",E1240N4862,118.500
"114621",E1241N4862,66.000
"114622",E1242N4862,70.000
"114623",E1243N4862,82.500
"114624",E1244N4862,66.000
"114625",E1245N4862,50.000
"114626",E1246N4862,27.000
"114627",E1247N4862,67.000
"114628",E1248N4862,19.000
"114629",E1249N4862,7.500
"108930",E1197N4881,118.500
"108931",E1198N4881,43.000
"108932",E1199N4881,111.000
"108933",E1200N4881,6.000
"108934",E1201N4881,100.500
"108935",E1202N4881,65.000
"108936",E1203N4881,29.000
"108937",E1204N4881,75.000
"108938",E1205N4881,84.000
"108939",E1206N4881,100.500
"108940",E1207N4881,57.000
"108941",E1208N4881,61.500
"108942",E1209N4881,27.000
"108943",E1210N4881,52.500
"108944",E1211N4881,52.500
"108945",E1212N4881,57.000
"108946",E1213N4881,60.000
"108601",E1196N4882,31.500
"108602",E1197N4882,46.000
"108603",E1198N4882,35.000
"108604",E1199N4882,57.000
"108605",E1200N4882,13.000
"108606",E1201N4882,31.000
"108607",E1202N4882,56.000
"108608",E1203N4882,78.000
"108609",E1204N4882,26.000
"108610",E1205N4882,79.500
"108611",E1206N4882,57.000
"108612",E1207N4882,58.000
"108613",E1208N4882,91.500
"108614",E1209N4882,73.500
"108615",E1210N4882,55.500
"108616",E1211N4882,43.500
"108617",E1212N4882,58.500
"108618",E1213N4882,7.000
"108619",E1225N4882,7.500
"108620",E1227N4882,10.000
"108621",E1228N4882,8.000
"108258",E1196N4883,64.000
"108259",E1197N4883,58.000
"108260",E1198N4883,61.000
"108261",E1199N4883,108.000
"108262",E1200N4883,60.000
"108263",E1201N4883,32.000
"108264",E1202N4883,81.000
"108265",E1203N4883,27.000
"108266",E1204N4883,6.000
"108267",E1205N4883,88.000
"108268",E1206N4883,66.000
"108269",E1207N4883,70.500
"108270",E1208N4883,68.000
"108271",E1209N4883,81.000
"108272",E1210N4883,66.000
"108273",E1211N4883,31.500
"108276",E1224N4883,15.500
"108277",E1225N4883,9.000
"108278",E1226N4883,21.500
"108279",E1227N4883,-19999.400
"108280",E1228N4883,35.000
"108281",E1229N4883,36.000
"108282",E1230N4883,15.500
"108283",E1231N4883,18.000
"110805",E1196N4875,76.500
"110806",E1197N4875,8.500
"110807",E1198N4875,59.000
"110808",E1199N4875,63.000
"110809",E1200N4875,96.000
"110810",E1201N4875,48.000
"110811",E1202N4875,72.000
"110812",E1203N4875,100.000
"110813",E1204N4875,82.500
"110814",E1205N4875,110.000
"110815",E1206N4875,40.500
"110818",E1209N4875,36.000
"110819",E1210N4875,66.000
"110820",E1211N4875,37.500
"110821",E1212N4875,74.000
"110822",E1213N4875,58.000
"110824",E1215N4875,28.000
"110825",E1216N4875,46.000
"110826",E1217N4875,60.000
"110827",E1218N4875,78.000
"110828",E1219N4875,34.000
"110836",E1239N4875,60.000
"110837",E1240N4875,18.000
"110838",E1241N4875,10.500
"110841",E1248N4875,42.000
"110843",E1250N4875,12.500
"110844",E1251N4875,10.000
"114911",E1219N4861,63.000
"114912",E1220N4861,10.000
"114913",E1221N4861,21.000
"114914",E1222N4861,22.000
"114915",E1223N4861,14.000
"114916",E1224N4861,46.500
"114917",E1225N4861,31.500
"114918",E1226N4861,97.500
"114919",E1227N4861,57.000
"114920",E1228N4861,14.000
"115242",E1234N4860,30.000
"114921",E1234N4861,25.500
"115243",E1235N4860,62.000
"114922",E1235N4861,59.000
"115541",E1235N4859,50.000
"115244",E1236N4860,22.500
"114923",E1236N4861,29.500
"115542",E1236N4859,109.500
"115846",E1234N4858,14.000
"115847",E1235N4858,25.000
"115848",E1236N4858,35.000
"115849",E1237N4858,21.000
"115850",E1239N4858,10.000
"115851",E1240N4858,-14999.550
"115852",E1241N4858,56.000
"115853",E1242N4858,23.500
"115854",E1243N4858,18.500
"115855",E1244N4858,10.000
"115856",E1245N4858,29.000
"115857",E1246N4858,22.500
"115858",E1248N4858,18.000
"115832",E1213N4858,24.000
"115830",E1211N4858,27.000
"115829",E1210N4858,21.000
"115828",E1209N4858,20.000
"115826",E1204N4858,28.500
"115825",E1203N4858,46.000
"115824",E1202N4858,60.000
"112501",E1201N4869,58.000
"112502",E1203N4869,49.500
"112503",E1204N4869,85.500
"112504",E1205N4869,92.000
"112505",E1206N4869,72.000
"112506",E1207N4869,56.000
"112507",E1208N4869,21.000
"112509",E1210N4869,30.000
"112510",E1211N4869,25.000
"112511",E1212N4869,33.000
"112512",E1213N4869,16.500
"112513",E1214N4869,28.500
"112514",E1215N4869,15.000
"112515",E1216N4869,27.000
"112516",E1217N4869,50.000
"112517",E1218N4869,36.000
"112518",E1219N4869,11.000
"112519",E1221N4869,60.000
"112520",E1222N4869,98.000
"112521",E1223N4869,73.500
"112522",E1224N4869,43.000
"112523",E1225N4869,20.000
"112524",E1226N4869,16.000
"112525",E1227N4869,65.000
"112526",E1228N4869,58.000
"112527",E1229N4869,69.000
"112528",E1230N4869,9.000
"112529",E1231N4869,19.500
"112530",E1232N4869,14.000
"112531",E1233N4869,34.000
"112532",E1234N4869,43.000
"112533",E1235N4869,37.500
"112534",E1236N4869,16.000
"112535",E1237N4869,32.500
"112536",E1238N4869,79.500
"112537",E1239N4869,5.000
"112538",E1240N4869,42.000
"112539",E1242N4869,28.000
"112540",E1243N4869,12.000
"112541",E1244N4869,30.000
"112542",E1245N4869,31.500
"112543",E1246N4869,40.500
"112545",E1248N4869,37.500
"112547",E1253N4869,28.500
"112548",E1254N4869,15.000
"112217",E1202N4870,22.000
"112218",E1203N4870,55.500
"112219",E1204N4870,78.000
"112220",E1205N4870,39.000
"112221",E1206N4870,46.500
"112222",E1207N4870,28.000
"112223",E1208N4870,30.000
"112225",E1210N4870,38.000
"112226",E1211N4870,18.000
"112227",E1212N4870,5.000
"112229",E1214N4870,28.000
"112230",E1215N4870,31.500
"112231",E1216N4870,7.500
"112232",E1217N4870,55.500
"112233",E1218N4870,44.000
"112234",E1219N4870,39.000
"112235",E1220N4870,36.000
"112236",E1221N4870,44.000
"112237",E1222N4870,14.000
"112238",E1223N4870,38.000
"112239",E1224N4870,9.000
"112240",E1225N4870,80.000
"112241",E1226N4870,37.500
"112242",E1227N4870,54.000
"112243",E1228N4870,16.500
"112244",E1229N4870,20.000
"112245",E1230N4870,37.000
"112246",E1231N4870,39.000
"112247",E1232N4870,21.000
"112248",E1233N4870,28.000
"112249",E1234N4870,40.000
"112250",E1237N4870,12.000
"112251",E1238N4870,67.000
"112252",E1239N4870,67.500
"112253",E1241N4870,60.000
"112254",E1242N4870,38.500
"112255",E1243N4870,24.000
"112256",E1244N4870,39.000
"112257",E1245N4870,26.000
"112258",E1246N4870,10.500
"114316",E1246N4863,19.000
"114315",E1245N4863,72.000
"114314",E1244N4863,45.000
"114313",E1243N4863,64.500
"114312",E1242N4863,33.000
"114311",E1241N4863,71.000
"114310",E1240N4863,75.000
"114309",E1239N4863,48.000
"114308",E1238N4863,30.000
"114307",E1237N4863,62.000
"114306",E1236N4863,53.000
"114305",E1235N4863,64.000
"114304",E1234N4863,40.000
"114303",E1233N4863,10.000
"114302",E1232N4863,57.000
"114301",E1231N4863,18.000
"114300",E1230N4863,11.000
"114299",E1229N4863,82.500
"114298",E1228N4863,18.000
"114297",E1227N4863,42.000
"114296",E1225N4863,27.000
"114295",E1224N4863,62.000
"114294",E1223N4863,54.000
"114293",E1222N4863,57.000
"114292",E1221N4863,57.000
"114291",E1220N4863,54.000
"114289",E1218N4863,40.000
"114288",E1217N4863,40.500
"114287",E1216N4863,21.000
"114286",E1215N4863,42.000
"114283",E1212N4863,16.000
"114282",E1211N4863,15.000
"114281",E1210N4863,21.000
"114280",E1209N4863,44.000
"114279",E1208N4863,56.000
"114278",E1207N4863,69.000
"114274",E1203N4863,46.500
"114317",E1247N4863,67.000
"114318",E1248N4863,39.000
"114319",E1249N4863,35.000
"113956",E1215N4864,20.000
"113957",E1216N4864,16.000
"113959",E1218N4864,19.000
"113962",E1221N4864,21.000
"113963",E1222N4864,24.000
"113964",E1223N4864,43.000
"113965",E1224N4864,35.000
"113966",E1225N4864,28.000
"113967",E1226N4864,24.000
"113970",E1232N4864,12.000
"113971",E1233N4864,36.000
"113972",E1234N4864,23.000
"113973",E1235N4864,25.000
"113974",E1236N4864,31.000
"113975",E1237N4864,34.500
"113976",E1238N4864,20.500
"113977",E1239N4864,16.500
"113978",E1240N4864,80.000
"113979",E1241N4864,84.000
"113980",E1242N4864,40.000
"113981",E1243N4864,56.000
"113982",E1244N4864,87.000
"113983",E1245N4864,45.000
"113984",E1246N4864,45.000
"113985",E1247N4864,29.500
"113986",E1248N4864,27.500
"113987",E1249N4864,26.000
"113953",E1210N4864,46.000
"113952",E1209N4864,33.000
"113951",E1208N4864,54.000
"113950",E1207N4864,42.500
"113949",E1206N4864,36.000
"113948",E1205N4864,45.000
"113947",E1204N4864,32.000
"113946",E1203N4864,24.000
"112801",E1214N4868,18.000
"112803",E1216N4868,49.500
"112804",E1217N4868,49.500
"112805",E1219N4868,49.500
"112806",E1220N4868,18.000
"112807",E1221N4868,20.000
"112808",E1222N4868,75.000
"112809",E1223N4868,45.000
"112811",E1225N4868,21.000
"112812",E1226N4868,61.500
"112813",E1227N4868,15.000
"112814",E1228N4868,43.000
"112815",E1229N4868,38.000
"112816",E1230N4868,46.000
"112818",E1233N4868,30.000
"112819",E1234N4868,54.000
"112820",E1235N4868,33.000
"112821",E1236N4868,19.000
"112822",E1237N4868,46.000
"112823",E1238N4868,33.000
"112824",E1239N4868,50.000
"112825",E1240N4868,53.000
"112826",E1242N4868,10.000
"112827",E1243N4868,22.000
"112828",E1245N4868,17.000
"112829",E1246N4868,35.000
"112830",E1247N4868,31.000
"112831",E1248N4868,37.000
"112832",E1249N4868,18.000
"112833",E1250N4868,-14999.550
"112834",E1252N4868,15.000
"112835",E1253N4868,26.000
"112836",E1254N4868,19.500
"106763",E1218N4888,41.000
"107030",E1218N4887,22.000
"106764",E1219N4888,74.000
"107031",E1219N4887,14.000
"106765",E1220N4888,9.500
"106766",E1223N4888,-49998.500
"107032",E1223N4887,-64998.050
"106767",E1224N4888,15.000
"106768",E1225N4888,-29999.100
"107034",E1227N4887,27.000
"106769",E1228N4888,9.000
"107035",E1228N4887,24.000
"106770",E1229N4888,35.000
"107036",E1229N4887,23.000
"106771",E1230N4888,18.000
"107037",E1230N4887,33.000
"106772",E1231N4888,27.000
"107038",E1231N4887,27.000
"106773",E1232N4888,0.000
"106774",E1233N4888,19.000
"106777",E1237N4888,7.000
"107039",E1232N4887,7.000
"113084",E1222N4867,21.000
"113087",E1225N4867,24.000
"113088",E1226N4867,40.500
"113090",E1229N4867,26.000
"113091",E1230N4867,31.000
"113092",E1231N4867,16.000
"113093",E1232N4867,24.000
"113094",E1233N4867,30.000
"113096",E1235N4867,36.000
"113097",E1236N4867,76.000
"113098",E1237N4867,9.000
"113099",E1238N4867,44.000
"113100",E1239N4867,52.500
"113103",E1245N4867,33.000
"113104",E1246N4867,12.000
"113105",E1247N4867,8.000
"113106",E1248N4867,14.500
"113107",E1249N4867,11.000
"113375",E1224N4866,28.500
"113376",E1225N4866,24.000
"113377",E1226N4866,15.000
"113379",E1232N4866,46.500
"113380",E1233N4866,15.500
"113381",E1234N4866,16.000
"111966",E1229N4871,73.500
"111967",E1230N4871,34.000
"111968",E1231N4871,10.500
"111969",E1232N4871,16.000
"111970",E1233N4871,61.500
"111973",E1238N4871,19.500
"111974",E1239N4871,93.000
"111975",E1240N4871,-24999.250
"111976",E1241N4871,13.000
"111977",E1242N4871,67.000
"111978",E1243N4871,41.500
"111979",E1244N4871,28.500
"111980",E1245N4871,22.000
"111981",E1246N4871,26.500
"111982",E1247N4871,24.500
"111983",E1248N4871,26.000
"111984",E1249N4871,46.000
"111985",E1250N4871,40.000
"111986",E1251N4871,34.500
"111987",E1252N4871,20.000
"111702",E1230N4872,13.500
"111703",E1231N4872,17.000
"111704",E1232N4872,36.000
"111705",E1233N4872,69.000
"111706",E1234N4872,-34998.950
"111707",E1235N4872,10.000
"111708",E1239N4872,-9999.700
"111709",E1243N4872,-24999.250
"111711",E1245N4872,13.000
"111713",E1247N4872,10.500
"111714",E1248N4872,17.000
"111715",E1249N4872,40.500
"111716",E1250N4872,24.000
"111717",E1251N4872,28.000
"111718",E1252N4872,40.000
"111429",E1231N4873,32.000
"111430",E1232N4873,28.500
"111431",E1233N4873,10.000
"111432",E1234N4873,22.000
"111433",E1235N4873,43.000
"111435",E1237N4873,-24999.250
"111436",E1238N4873,6.500
"111437",E1242N4873,34.500
"111438",E1243N4873,44.000
"111439",E1244N4873,33.000
"111440",E1245N4873,47.000
"111441",E1246N4873,37.000
"111442",E1247N4873,34.500
"111443",E1248N4873,43.000
"111444",E1249N4873,32.000
"111446",E1251N4873,-14999.550
"115245",E1237N4860,59.000
"114924",E1237N4861,29.000
"115543",E1237N4859,63.000
"115246",E1238N4860,27.000
"114925",E1238N4861,45.000
"115544",E1238N4859,8.000
"114926",E1239N4861,8.500
"115247",E1240N4860,28.500
"114927",E1240N4861,70.000
"115545",E1240N4859,12.000
"115248",E1241N4860,24.500
"114928",E1241N4861,85.000
"115546",E1241N4859,33.500
"115249",E1242N4860,0.000
"114929",E1242N4861,30.000
"115547",E1242N4859,41.000
"114930",E1243N4861,90.000
"115250",E1243N4860,19.500
"115548",E1243N4859,27.500
"114931",E1244N4861,39.000
"115251",E1244N4860,23.000
"115549",E1244N4859,16.000
"114932",E1245N4861,24.000
"115252",E1245N4860,20.000
"115550",E1245N4859,29.500
"114933",E1246N4861,20.500
"115253",E1246N4860,0.000
"114934",E1247N4861,39.000
"115254",E1247N4860,45.500
"114935",E1248N4861,21.000
"115255",E1248N4860,62.000
"114936",E1249N4861,27.000
"115256",E1249N4860,18.000
"115551",E1246N4859,27.000
"115552",E1247N4859,23.000
"115553",E1248N4859,40.500
"115554",E1249N4859,7.500
"114907",E1215N4861,11.000
"115227",E1215N4860,34.500
"114908",E1216N4861,16.500
"115228",E1216N4860,90.000
"114909",E1217N4861,48.000
"115229",E1217N4860,80.000
"114910",E1218N4861,66.000
"115230",E1218N4860,48.000
"115231",E1219N4860,31.500
